platform;slug;name;released;background_image;genre
Nintendo DS;house-md-episode-3-skull-and-bones;House M.D. - Episode 3: Skull and Bones;2011-10-06;https://media.rawg.io/media/screenshots/19e/19ed500f89d4eb2457f0715e44691c1e.jpg;
Nintendo DS;house-md-episode-5-under-the-big-top;House M.D. - Episode 5: Under the Big Top;2011-12-01;https://media.rawg.io/media/screenshots/ea3/ea3d89772e69e39ec6925aefe38d1a89.jpg;
Nintendo DS;victorious-hollywood-arts-debut;Victorious: Hollywood Arts Debut;2011-11-15;https://media.rawg.io/media/screenshots/dd5/dd5ad40604291e3f00b1d1153a154ce0.jpg;
Nintendo DS;the-penguins-of-madagascar-dr-blowhole-returns;The Penguins of Madagascar Dr. Blowhole Returns - Again! (DS);2011-09-06;https://media.rawg.io/media/screenshots/5cc/5cc4540ae8b9d958b5d043b6dffb23d6.jpg;
Nintendo DS;championship-pony;Championship Pony;2008-03-20;;
Nintendo DS;rain-drops;Rain Drops;2008-09-09;;
Nintendo DS;dropcast;Dropcast;2008-09-22;;
Nintendo DS;go-diego-go-great-dinosaur-rescue;Go Diego Go! Great Dinosaur Rescue;2008-10-27;;
Wii;go-diego-go-great-dinosaur-rescue;Go Diego Go! Great Dinosaur Rescue;2008-10-27;;
Nintendo DS;touchmaster-2;TouchMaster 2;2008-10-29;;
Nintendo DS;my-baby-girl;My Baby Girl;2008-11-04;https://media.rawg.io/media/screenshots/7ca/7cafca0851b2b4e650a2c3a745e9e74f.jpg;
Nintendo DS;smart-boys-winter-wonderland;Smart Boy's Winter Wonderland;2008-11-18;;
Nintendo DS;mystery-pi-portrait-of-a-thief;Mystery P.I. - Portrait of a Thief;2008-12-19;https://media.rawg.io/media/screenshots/fa6/fa6b46a3b453e209a4aa9bd0b5dfbea2.jpg;
Nintendo DS;jake-power-fireman;Jake Power Fireman;2009-02-17;;
Nintendo DS;my-horse-and-me-riding-for-gold;My Horse and Me: Riding for Gold;2009-04-28;;Casual
Wii;my-horse-and-me-riding-for-gold;My Horse and Me: Riding for Gold;2009-04-28;;Casual
Nintendo DS;dreamer-babysitter;Dreamer: Babysitter;2009-04-28;;
Nintendo DS;girl-time;Girl Time;2009-05-11;https://media.rawg.io/media/screenshots/b37/b370804a2ca31dd74d12681a4fa0f285.jpg;
Nintendo DS;my-friends;My Friends;2009-08-15;;
Nintendo DS;ni-hao-kai-lan-new-year-celebration;Ni Hao Kai Lan New Year Celebration;2009-11-03;https://media.rawg.io/media/screenshots/08c/08c3cb7cb740a4d65724e66eed089f9a.jpg;
Nintendo DS;style-lab-jewelry-design;Style Lab Jewelry Design;2009-11-10;https://media.rawg.io/media/screenshots/828/82887b2b48a7d2d1e553f2144bf6a124.jpg;
Nintendo DS;super-speed-machines;Super Speed Machines;2010-02-05;https://media.rawg.io/media/screenshots/e85/e85b6ab3d4b851644b37080d4a6a7dde.jpg;
Nintendo DS;mega-bloks-diegos-build-and-rescue;Mega Bloks Diegos Build and Rescue;2010-10-26;https://media.rawg.io/media/screenshots/5f0/5f07f28e6536117efdd0da0506a40b53.jpg;
Nintendo DS;my-virtual-tutor-1st-grade-to-2nd-grade;My Virtual Tutor: 1st Grade to 2nd Grade;2009-09-11;;
Nintendo DS;chrylser-classic-racing;Chrylser Classic Racing;2008-11-18;;
Nintendo DS;lets-ride-friends-forever;Let's Ride: Friends Forever;2008-03-03;;
Nintendo DS;bubble-bobble-revolution;Bubble Bobble Revolution;2006-09-29;;
Nintendo DS;atv-thunder-ridge-ridersmonster-trucks-mayhem;ATV: Thunder Ridge Riders/Monster Trucks Mayhem;2007-08-15;;
Nintendo DS;underwater-attack;Underwater Attack;2008-07-15;;Shooter
PC;uno-1998;Uno (1998);;;Action
iOS;uno-1998;Uno (1998);;;Action
Android;uno-1998;Uno (1998);;;Action
Nintendo DS;uno-1998;Uno (1998);;;Action
Xbox 360;uno-1998;Uno (1998);;;Action
PlayStation 3;uno-1998;Uno (1998);;;Action
PlayStation 2;uno-1998;Uno (1998);;;Action
PlayStation;uno-1998;Uno (1998);;;Action
PSP;uno-1998;Uno (1998);;;Action
Wii;uno-1998;Uno (1998);;;Action
Game Boy Color;uno-1998;Uno (1998);;;Action
Nintendo DS;satisfashion;Satisfashion;2010-06-08;https://media.rawg.io/media/screenshots/a0c/a0ca1c643396b2da48cee05de617c1d6.jpg;
Wii;satisfashion;Satisfashion;2010-06-08;https://media.rawg.io/media/screenshots/a0c/a0ca1c643396b2da48cee05de617c1d6.jpg;
Nintendo DS;fantasy-aquarium-by-ds;Fantasy Aquarium by DS;2008-03-18;;
Nintendo DS;chronicles-of-mystery-curse-of-the-ancient-temple;Chronicles of Mystery: Curse of the Ancient Temple;2009-10-27;;
Nintendo DS;puzzle-city;Puzzle City;2009-04-28;https://media.rawg.io/media/screenshots/8bf/8bf8f7ea14f9e310781a537db7d74211.jpg;
Nintendo DS;jumble-madness;Jumble Madness;2009-01-31;;
Nintendo DS;misshitsukara-no-dasshutsu-2-the;The Misshitsukara no Dasshutsu 2;2008-11-27;;Adventure
Nintendo DS;pinkalicious-silverlicious-2-pack;Pinkalicious/Silverlicious 2-Pack;2013-10-25;;
Nintendo DS;learn-chess;Learn Chess;2010-01-05;;Board Games
Nintendo DS;where-in-the-world-is-carmen-sandiego-mystery-at-t;Where in the World is Carmen Sandiego? Mystery at the End of the World;;;Action
PC;my-horse-me-2;My Horse & Me 2;2008-10-31;;Racing
Nintendo DS;my-horse-me-2;My Horse & Me 2;2008-10-31;;Racing
Xbox 360;my-horse-me-2;My Horse & Me 2;2008-10-31;;Racing
PlayStation 2;my-horse-me-2;My Horse & Me 2;2008-10-31;;Racing
Wii;my-horse-me-2;My Horse & Me 2;2008-10-31;;Racing
Nintendo DS;new-international-track-field;New International Track & Field;2008-07-22;;
Nintendo DS;the-idolmaster-dearly-stars;The Idolmaster Dearly Stars;;;Action
Nintendo DS;metal-saga-hagane-no-kisetsu;Metal Saga: Hagane no Kisetsu;;https://media.rawg.io/media/screenshots/bfa/bfa26a841e061166edda063334a5e607.jpg;Action
Nintendo DS;kirby-ultra-super-deluxe;Kirby Ultra Super Deluxe;2008-09-22;;Arcade
Nintendo DS;dungeon-of-windaria;Dungeon of Windaria;2015-05-15;https://media.rawg.io/media/screenshots/e84/e844ae680792065100b47b0fdbed6286.jpg;RPG
Nintendo DS;monster-mayhem-build-and-battle;Monster Mayhem: Build and Battle;2009-09-01;https://media.rawg.io/media/screenshots/075/075050475be3993f3c3851a74e45d86e.jpg;Arcade
Wii;monster-mayhem-build-and-battle;Monster Mayhem: Build and Battle;2009-09-01;https://media.rawg.io/media/screenshots/075/075050475be3993f3c3851a74e45d86e.jpg;Arcade
Nintendo DS;glory-days-the-essence-of-war;Glory Days - The Essence of War;2005-12-03;https://media.rawg.io/media/screenshots/fdf/fdf47133c12bb6e0465136ef24130613.jpg;Strategy, Action
Nintendo DS;chessmaster-the-art-of-learning;Chessmaster: The Art of Learning;2007-10-23;https://media.rawg.io/media/screenshots/54f/54f1fdc127f9ffb05e536f7e7f5cafd0.jpg;Board Games, Puzzle
PSP;chessmaster-the-art-of-learning;Chessmaster: The Art of Learning;2007-10-23;https://media.rawg.io/media/screenshots/54f/54f1fdc127f9ffb05e536f7e7f5cafd0.jpg;Board Games, Puzzle
Nintendo DS;cake-mania-2-jills-next-adventure;Cake Mania 2: Jill's Next Adventure!;2008-06-24;https://media.rawg.io/media/screenshots/3cb/3cb777caf637872f7eff53cbc418e6d0.jpg;Casual, Puzzle
Nintendo DS;illustlogic-ds-colorful-logic;Illustlogic DS + Colorful Logic;2007-10-25;https://media.rawg.io/media/screenshots/d93/d9374d026622381dcd6820fe2bed0c55.jpg;Puzzle
Wii;illustlogic-ds-colorful-logic;Illustlogic DS + Colorful Logic;2007-10-25;https://media.rawg.io/media/screenshots/d93/d9374d026622381dcd6820fe2bed0c55.jpg;Puzzle
Nintendo DS;personal-trainer-ds-for-men;Personal Trainer DS for Men;2010-01-26;https://media.rawg.io/media/screenshots/554/554f0da3b9f0335451125a93adfc0c2c.jpg;Simulation, Sports
Nintendo DS;goony;Goony;2013-03-14;https://media.rawg.io/media/screenshots/10d/10dd2d3746e091d096db6828464f652a.jpg;
Nintendo DS;gg-series-the-last-knight;G.G Series THE LAST KNIGHT;2015-06-25;https://media.rawg.io/media/screenshots/9e9/9e9b4e450e3a2b3964d61df935cc0b0b.jpg;
Nintendo DS;tsumiki-block-drop-mania;Tsumiki: Block Drop Mania;2011-10-21;https://media.rawg.io/media/screenshots/e3c/e3ca27db38edcb2748ceb5c48ced2dba.jpg;
Nintendo DS;amidas-path;Amida's Path;2014-08-14;https://media.rawg.io/media/screenshots/1aa/1aa50882dcb6fca69ad05530fd62f57c.jpg;
Nintendo DS;imagine-rock-star;Imagine: Rock Star;2008-03-01;https://media.rawg.io/media/screenshots/4ab/4abb1d18f57508286815033e9c815ff7.jpg;Strategy, Simulation
Nintendo DS;build-a-bear-workshop;Build A Bear Workshop;2007-11-05;;
Nintendo DS;petz-horseshoe-ranch;Petz Horseshoe Ranch;2009-02-03;https://media.rawg.io/media/screenshots/c77/c7737e0a83f8bd51ff3afbfe6245ef72.jpg;
Nintendo 3DS;fabstyle;FabStyle;2011-11-24;https://media.rawg.io/media/screenshots/285/285d30a89121de00816f4b0c52f0aab1.jpg;Strategy, Adventure, Educational, Simulation
Nintendo DS;fabstyle;FabStyle;2011-11-24;https://media.rawg.io/media/screenshots/285/285d30a89121de00816f4b0c52f0aab1.jpg;Strategy, Adventure, Educational, Simulation
Nintendo DS;dragon-quest-monsters-joker-2-professional;Dragon Quest Monsters: Joker 2 Professional;2011-03-31;https://media.rawg.io/media/screenshots/baf/baf437083487a138d78c852a005d6785.jpg;Adventure, Action, RPG, Fighting, Strategy
Nintendo DS;matchstick;Matchstick;2008-12-22;;
Nintendo DS;kurupoto-cool-cool-stars;Kurupoto: Cool Cool Stars;2007-08-27;https://media.rawg.io/media/screenshots/ce4/ce41e4969828e369269f8bee8cf50240.jpg;Puzzle
Nintendo DS;winning-eleven-pro-evolution-soccer-2007;Winning Eleven Pro Evolution Soccer 2007;2007-01-24;;
Nintendo DS;my-dress-up;My Dress-Up;2008-10-14;;Casual
Nintendo DS;bratz-kidz-slumber-party;Bratz Kidz: Slumber Party;2008-11-04;;
Wii;bratz-kidz-slumber-party;Bratz Kidz: Slumber Party;2008-11-04;;
Nintendo DS;disney-the-suite-life-of-zack-cody;Disney: The Suite Life of Zack & Cody;2007-10-09;;Casual
Nintendo DS;disneys-the-little-mermaid-ariels-undersea-adventu;Disney's The Little Mermaid: Ariel's Undersea Adventure;2006-10-03;https://media.rawg.io/media/games/421/421184d836db6730f95b144e0edb4b89.jpg;Adventure
Nintendo DS;animal-genius;Animal Genius;2007-09-07;;
Nintendo DS;imagine-animal-doctor;Imagine: Animal Doctor;2007-10-12;https://media.rawg.io/media/screenshots/f52/f52a1fdbf6255955cdb97841353e2a54.jpg;Casual, Educational, Action, Simulation
Nintendo DS;petz-fantasy;Petz Fantasy: Sunshine Magic;2010-10-05;https://media.rawg.io/media/screenshots/241/241045c487898ab491a05cbeb25a4a86.jpg;Casual, Family, Action, Simulation
Nintendo DS;disney-friends;Disney Friends;2008-03-04;https://media.rawg.io/media/screenshots/bb3/bb37a0b5b6749a1490f6cfe2e04024bb.jpg;
Nintendo DS;petz-hamsterz-family;Petz Hamsterz Family;2010-07-26;https://media.rawg.io/media/screenshots/163/163ee0744effe9b28196ddfcecfabdc2.jpg;
Nintendo DS;petz-pony-beauty-pageant;Petz Pony Beauty Pageant;2009-10-13;https://media.rawg.io/media/screenshots/e0f/e0f073ca71c4fcf0ad3fffd733151951.jpg;
Nintendo DS;petz-dogz-pack;Petz Dogz Pack;2008-11-04;;
Nintendo DS;petz-hamsterz;Petz Hamsterz;2007-01-01;;Casual
Nintendo DS;nora-to-toki-no-koubou-kiri-no-mori-no-majo;Nora to Toki no Koubou: Kiri no Mori no Majo;2011-07-21;https://media.rawg.io/media/games/cc2/cc2dcbf03837cd4c6ee54e9c7c157754.jpg;Adventure, RPG
Nintendo DS;101-minigolf-world;101 MiniGolf World;2010-03-15;https://media.rawg.io/media/screenshots/449/449892a60de3c3805de4db169e891574.jpg;
Nintendo DS;1st-class-poker-blackjack;1st Class Poker & BlackJack;2012-03-22;https://media.rawg.io/media/screenshots/c4c/c4ce78e024115d68b3dd3e1e4874e1e6.jpg;
Nintendo DS;1950s-lawn-mower-kids;1950s Lawn Mower Kids;2011-11-03;https://media.rawg.io/media/screenshots/fd8/fd826b1c699352d58d37e8144b35c3c8.jpg;
Nintendo DS;505-tangram;505 Tangram;2011-02-07;https://media.rawg.io/media/screenshots/c77/c7790581fa3c0c7412656d4176cc8ec0.jpg;
Nintendo DS;academy-chess-puzzles;Academy: Chess Puzzles;2012-10-04;https://media.rawg.io/media/screenshots/ea8/ea83721478fb887a51f41da5f72a7984.jpg;
Nintendo DS;absolute-reversi;Absolute Reversi;2010-08-23;https://media.rawg.io/media/screenshots/731/731a0ece9c8fa91d23614136e936650d.jpg;
Nintendo DS;my-hero-firefighter;My Hero: Firefighter;2009-11-17;https://media.rawg.io/media/screenshots/8f8/8f8f416fe0d8148da86eeeafe1ad26e3.jpg;
iOS;yummy-yummy-cooking-jam;Yummy Yummy Cooking Jam;2008-11-10;https://media.rawg.io/media/games/734/734ae780ee3f4692d4a2622ce2e04ace.jpg;Puzzle
Nintendo DS;yummy-yummy-cooking-jam;Yummy Yummy Cooking Jam;2008-11-10;https://media.rawg.io/media/games/734/734ae780ee3f4692d4a2622ce2e04ace.jpg;Puzzle
PSP;yummy-yummy-cooking-jam;Yummy Yummy Cooking Jam;2008-11-10;https://media.rawg.io/media/games/734/734ae780ee3f4692d4a2622ce2e04ace.jpg;Puzzle
Wii;yummy-yummy-cooking-jam;Yummy Yummy Cooking Jam;2008-11-10;https://media.rawg.io/media/games/734/734ae780ee3f4692d4a2622ce2e04ace.jpg;Puzzle
Nintendo DS;disneys-kim-possible-global-gemini;Disney's Kim Possible: Global Gemini;2007-02-13;https://media.rawg.io/media/screenshots/606/606a81138a4d917db9fb05e3f967241d.jpg;
Nintendo DS;death-note-l-o-tsugu-mono;Death Note: L o Tsugu Mono;2007-07-12;https://media.rawg.io/media/games/425/42576b05d704b83814997ade507c9b9e.jpg;Adventure
Nintendo DS;rockmanexe-operate-shooting-star;Rockman.EXE Operate Shooting Star;2009-11-12;https://media.rawg.io/media/games/d29/d29e035f6be7419486d5f1af105e06ea.jpg;Action, RPG
iOS;hiiro-no-kakera;Hiiro No Kakera;2006-07-06;https://media.rawg.io/media/screenshots/df4/df43200604d8e688ddb41f2b89d8a181.jpg;Casual, Adventure
Android;hiiro-no-kakera;Hiiro No Kakera;2006-07-06;https://media.rawg.io/media/screenshots/df4/df43200604d8e688ddb41f2b89d8a181.jpg;Casual, Adventure
Nintendo DS;hiiro-no-kakera;Hiiro No Kakera;2006-07-06;https://media.rawg.io/media/screenshots/df4/df43200604d8e688ddb41f2b89d8a181.jpg;Casual, Adventure
PlayStation 3;hiiro-no-kakera;Hiiro No Kakera;2006-07-06;https://media.rawg.io/media/screenshots/df4/df43200604d8e688ddb41f2b89d8a181.jpg;Casual, Adventure
PlayStation 2;hiiro-no-kakera;Hiiro No Kakera;2006-07-06;https://media.rawg.io/media/screenshots/df4/df43200604d8e688ddb41f2b89d8a181.jpg;Casual, Adventure
PS Vita;hiiro-no-kakera;Hiiro No Kakera;2006-07-06;https://media.rawg.io/media/screenshots/df4/df43200604d8e688ddb41f2b89d8a181.jpg;Casual, Adventure
PSP;hiiro-no-kakera;Hiiro No Kakera;2006-07-06;https://media.rawg.io/media/screenshots/df4/df43200604d8e688ddb41f2b89d8a181.jpg;Casual, Adventure
Nintendo DS;scooby-doo-unmasked-gba;Scooby-Doo! Unmasked (GBA/NDS);2005-10-18;https://media.rawg.io/media/games/83a/83a26e51b99d9189c2081fcc5f40efe3.jpg;Platformer, Adventure
Game Boy Advance;scooby-doo-unmasked-gba;Scooby-Doo! Unmasked (GBA/NDS);2005-10-18;https://media.rawg.io/media/games/83a/83a26e51b99d9189c2081fcc5f40efe3.jpg;Platformer, Adventure
PC;mega-man-star-force-dx;Mega Man Star Force DX;2020-06-08;https://media.rawg.io/media/screenshots/fe2/fe2c00916663fc0fa973b37fe8fd0190.jpg;RPG
Nintendo DS;mega-man-star-force-dx;Mega Man Star Force DX;2020-06-08;https://media.rawg.io/media/screenshots/fe2/fe2c00916663fc0fa973b37fe8fd0190.jpg;RPG
Nintendo DS;kaijuu-busters-powered;Kaijuu Busters Powered;2011-01-20;https://media.rawg.io/media/screenshots/596/5967908d3508977585d96fcc3e305a0e.jpg;Action
iOS;car-jack-streets;CAR JACK STREETS;2010-03-15;https://media.rawg.io/media/games/0cc/0cc78e8c254bfdf66dd2e6f6c6bd0cd5.jpg;Racing, Arcade
Nintendo DS;car-jack-streets;CAR JACK STREETS;2010-03-15;https://media.rawg.io/media/games/0cc/0cc78e8c254bfdf66dd2e6f6c6bd0cd5.jpg;Racing, Arcade
PSP;car-jack-streets;CAR JACK STREETS;2010-03-15;https://media.rawg.io/media/games/0cc/0cc78e8c254bfdf66dd2e6f6c6bd0cd5.jpg;Racing, Arcade
Nintendo DS;galactic-taz-ball;Galactic Taz Ball;2010-05-14;https://media.rawg.io/media/games/5ab/5ab8cc12865ab3d36d49f5488fd3e34f.jpg;Arcade, Action
PC;flipper;Flipper;2010-02-22;https://media.rawg.io/media/screenshots/6fe/6fe3c3d8be1b15905d77417fcd0ba7a1.jpg;Puzzle
Nintendo DS;flipper;Flipper;2010-02-22;https://media.rawg.io/media/screenshots/6fe/6fe3c3d8be1b15905d77417fcd0ba7a1.jpg;Puzzle
Nintendo DSi;flipper;Flipper;2010-02-22;https://media.rawg.io/media/screenshots/6fe/6fe3c3d8be1b15905d77417fcd0ba7a1.jpg;Puzzle
Nintendo DS;mysims-camera;MySims Camera;2009-09-21;https://media.rawg.io/media/screenshots/91f/91f35c13a3f0d5c2299897c7429bd652.jpg;
Nintendo DS;doki-majo-plus;Doki Majo Plus;;https://media.rawg.io/media/screenshots/a9e/a9e0444a1b9a8957f5da393bea04c435.jpg;Action
Nintendo 3DS;jewel-quest-4-heritage;Jewel Quest 4 Heritage;2014-05-08;https://media.rawg.io/media/screenshots/dd4/dd47b7fb4b4f22802006a8bd11b09e55.jpg;
Nintendo DS;jewel-quest-4-heritage;Jewel Quest 4 Heritage;2014-05-08;https://media.rawg.io/media/screenshots/dd4/dd47b7fb4b4f22802006a8bd11b09e55.jpg;
Nintendo DS;team-umizoomi-doras-fantastic-flight;Team Umizoomi & Dora's Fantastic Flight;2012-11-06;https://media.rawg.io/media/screenshots/34a/34a838e3621e9141d9f1cc26c1253d51.jpg;
Nintendo DS;monster-high-ghoul-spirit;Monster High Ghoul Spirit;2011-10-11;;
Wii;monster-high-ghoul-spirit;Monster High Ghoul Spirit;2011-10-11;;
Nintendo DS;futureu-the-prep-game-for-sat;FutureU: The Prep Game for SAT;2008-11-10;;
Nintendo DS;national-geographic-panda;National Geographic Panda;2008-11-11;;
Nintendo DS;the-chase-felix-meets-felicity;The Chase: Felix Meets Felicity;2009-01-27;https://media.rawg.io/media/screenshots/444/444015e002d9ae671ea57f79e8547160.jpg;
Nintendo DS;discovery-kids-kitten-corner;Discovery Kids: Kitten Corner;2009-03-27;;
Nintendo DS;paws-claws-pet-vet-australian-adventures;Paws & Claws Pet Vet Australian Adventures;2009-08-16;https://media.rawg.io/media/screenshots/839/83981b0a60f44cd45d150f1d75a3609c.jpg;
Nintendo DS;james-patterson-womens-murder-club-games-of-passio;James Patterson Women's Murder Club: Games of Passion;2009-09-15;https://media.rawg.io/media/screenshots/714/714186d94a8ca4258b36b6bd188fd603.jpg;
Nintendo DS;horse-life-adventures;Horse Life Adventures;2009-10-15;https://media.rawg.io/media/screenshots/661/661cbb996690a6d6cbf541ba8be2f089.jpg;
Wii;horse-life-adventures;Horse Life Adventures;2009-10-15;https://media.rawg.io/media/screenshots/661/661cbb996690a6d6cbf541ba8be2f089.jpg;
Nintendo DS;hot-and-cold-a-3d-hidden-object-adventure;Hot and Cold: A 3D Hidden Object Adventure;2009-12-21;https://media.rawg.io/media/screenshots/1ec/1ecda956a1f0f1e8c14b2859456eb389.jpg;
Nintendo DS;jazzy-billiards;Jazzy Billiards;2010-01-11;https://media.rawg.io/media/screenshots/e0d/e0d2e25d10dda5cc1599b4314ea2235d.jpg;
Nintendo DS;working-dawgs-rivet-retriever;Working Dawgs: Rivet Retriever;2013-04-18;https://media.rawg.io/media/screenshots/6bb/6bb825c5f15f4eff11c175f8d576f1f3.jpg;
Nintendo DS;uno-uno-skipbo-uno-freefall;Uno / Uno Skipbo / Uno Freefall;2006-11-09;;
Nintendo DS;wiffle-ball;Wiffle Ball;2007-03-12;;
Nintendo DS;my-baby-3-friends;My Baby 3 & Friends;2010-10-12;https://media.rawg.io/media/screenshots/823/823033725d14dff54640a9f4d01b33ba.jpg;
Nintendo DS;magical-whip-wizards-of-the-phantasmal-forest;Magical Whip: Wizards of the Phantasmal Forest;2011-08-25;https://media.rawg.io/media/screenshots/d1d/d1d6477634b5e15231b0e270f2759370.jpg;
Nintendo DS;nora-and-the-engraving-studio-the-witch-of-the-mis;Nora and the Engraving Studio: The Witch of the Misty Forest;2011-07-21;;RPG
Nintendo 3DS;fireman-sam-action-stations;Fireman Sam: Action Stations;2013-11-15;;Arcade
Nintendo DS;fireman-sam-action-stations;Fireman Sam: Action Stations;2013-11-15;;Arcade
Nintendo DS;rosario-to-vampire;Rosario to Vampire;;;Action
Nintendo 3DS;moshi-monsters-katsuma-unleashed;Moshi Monsters: Katsuma Unleashed;2013-10-11;;Arcade
Nintendo DS;moshi-monsters-katsuma-unleashed;Moshi Monsters: Katsuma Unleashed;2013-10-11;;Arcade
Nintendo DS;silverlicious;Silverlicious;2012-03-13;;Arcade
Nintendo DS;pet-adoption-center;Pet Adoption Center;;;Educational
Nintendo DS;josefiina-alkupolku-matematiikka-sumua-lukukylan-y;Josefiina Alkupolku Matematiikka: Sumua Lukukylän yllä;;;Adventure
Nintendo DS;my-virtual-tutor-pre-kindergarten-to-kindergarten;My Virtual Tutor: Pre Kindergarten to Kindergarten;2009-09-11;;
Nintendo DS;my-virtual-tutor-kindergarten-to-1st-grade;My Virtual Tutor: Kindergarten to 1st Grade;2009-09-11;;
Nintendo DS;shorts;Shorts;2009-08-18;https://media.rawg.io/media/screenshots/546/546e40a1a5f8262a6e5f2d2536b7928a.jpg;
Nintendo DS;dream-day-wedding-destinations;Dream Day Wedding Destinations;2009-03-09;https://media.rawg.io/media/screenshots/3bc/3bc305da57cf4d3c1f554fbb06d91785.jpg;
Nintendo DS;smart-girls-magical-book-club;Smart Girl's Magical Book Club;2008-10-14;;
Nintendo DS;pet-pals-animal-doctor;Pet Pals: Animal Doctor;2008-02-07;https://media.rawg.io/media/screenshots/da4/da4f43e804700c668a3a87c5ae840d88.jpg;
Wii;pet-pals-animal-doctor;Pet Pals: Animal Doctor;2008-02-07;https://media.rawg.io/media/screenshots/da4/da4f43e804700c668a3a87c5ae840d88.jpg;
Nintendo DS;ontamarama;Ontamarama;2007-11-06;;
Nintendo DS;holly-hobbie-friends;Holly Hobbie & Friends;2007-09-28;;
Nintendo DS;touchmaster;Touchmaster;2007-06-25;https://media.rawg.io/media/screenshots/6df/6df40508c377e19740bbb0cb33835f54.jpg;
Nintendo DS;trioncube;Trioncube;2007-02-20;https://media.rawg.io/media/screenshots/3db/3db9a9391cac85101e86ec6a3457e4ce.jpg;
Nintendo DS;the-new-york-times-crosswords;The New York Times Crosswords;2007-05-22;https://media.rawg.io/media/screenshots/754/75494c1b159326a507d732bf5a5009b5.jpg;
Nintendo DS;paws-claws-pet-vet-healing-hands;Paws & Claws: Pet Vet Healing Hands;2007-08-07;;
Nintendo DS;zoey-101;Zoey 101;2007-02-26;;Casual
Game Boy Advance;zoey-101;Zoey 101;2007-02-26;;Casual
Nintendo DS;dancing-on-ice;Dancing on Ice;2010-03-12;;Arcade
Wii;dancing-on-ice;Dancing on Ice;2010-03-12;;Arcade
iOS;dino-pets;Dino Pets;2009-07-14;https://media.rawg.io/media/screenshots/b56/b56c6795223af53f37770cf92e2e6a72.jpg;Casual, Family, Simulation
Android;dino-pets;Dino Pets;2009-07-14;https://media.rawg.io/media/screenshots/b56/b56c6795223af53f37770cf92e2e6a72.jpg;Casual, Family, Simulation
Nintendo DS;dino-pets;Dino Pets;2009-07-14;https://media.rawg.io/media/screenshots/b56/b56c6795223af53f37770cf92e2e6a72.jpg;Casual, Family, Simulation
Nintendo DS;plushees;Plushees;2008-04-11;https://media.rawg.io/media/screenshots/341/3414b0b733ce8f1fbab02731391448bf.jpg;
Nintendo DS;jojos-fashion-show;Jojo's Fashion Show;2009-01-27;https://media.rawg.io/media/screenshots/76c/76cb9a056687f6339bb324ac10d7a51f.jpg;
Nintendo DS;beyblade-metal-masters;Beyblade: Metal Masters;2011-11-15;https://media.rawg.io/media/screenshots/b58/b5878c8ae16dfb47800990e00b78d274.jpg;
Nintendo DS;operation-vietnam;Operation Vietnam;2007-08-21;https://media.rawg.io/media/screenshots/31c/31c68259a69f2009ebb852f2d006ecfd.jpg;
Nintendo DS;imagine-rescue-vet;Imagine: Rescue Vet;2009-10-29;https://media.rawg.io/media/screenshots/df9/df97d999aefc45a3c46be7fc3ddc96eb.jpg;Educational, Action, Simulation
Nintendo DS;mamegoma-3-kawaii-ga-ippai;Mamegoma 3: Kawaii ga Ippai!;2010-08-05;https://media.rawg.io/media/screenshots/170/170393ae6ab0a63fedc2e18704710a8e.jpg;Casual, Simulation
Nintendo DS;logic-machines-ds;Logic Machines (DS);2010-11-13;https://media.rawg.io/media/screenshots/ed6/ed65116135290827ddb6ed797f48bebd.jpg;Strategy, Puzzle
Nintendo DS;pop-town;Pop Town;2009-02-27;https://media.rawg.io/media/screenshots/89d/89d6eee81244bfc6606f1435ae1136e6.jpg;Action
Nintendo DS;enchanted;Enchanted;2007-11-06;https://media.rawg.io/media/screenshots/a14/a143fcfea7537121c4df05e248a59bb6.jpg;Adventure
Nintendo DS;doctor-who-evacuation-earth;Doctor Who: Evacuation Earth;;;Action
Nintendo DS;jillian-michaels-fitness-ultimatum-2010;Jillian Michaels Fitness Ultimatum 2010;2009-10-06;https://media.rawg.io/media/screenshots/ae4/ae4113fe80f3125d360feb2c9b6460c3.jpg;
Wii;jillian-michaels-fitness-ultimatum-2010;Jillian Michaels Fitness Ultimatum 2010;2009-10-06;https://media.rawg.io/media/screenshots/ae4/ae4113fe80f3125d360feb2c9b6460c3.jpg;
Nintendo DS;kouchuu-ouja-mushiking-greatest-champion-e-no-mich;Kouchuu Ouja Mushiking: Greatest Champion e no Michi DS;2005-12-08;https://media.rawg.io/media/screenshots/daf/dafd3539fd00c382cf42172f092911a2.jpg;Card, Arcade
Nintendo DS;space-bust-a-move;Space Bust-A-Move;2009-07-28;https://media.rawg.io/media/screenshots/cfa/cfa63c1684d59a3ecf2c484169bc831e.jpg;
Nintendo DS;mms-break-em;M&M's Break 'Em;2007-03-25;;
Nintendo DS;dr-seuss-how-the-grinch-stole-christmas;Dr. Seuss: How the Grinch Stole Christmas;2007-10-30;https://media.rawg.io/media/games/0d1/0d1acf0e47841f39eaa3c140e251b448.jpg;Adventure
Nintendo DS;korogashi-puzzle-katamari-damacy;Korogashi Puzzle Katamari Damacy;;;Action
Nintendo DS;ivy-the-kiwi-mini;Ivy the Kiwi? Mini;2010-10-11;https://media.rawg.io/media/screenshots/a48/a48293cee8293f864eaffdb7f057d6a0.jpg;
